num_hours_pred,add_missing,identifier,num_hidden,num_layers,l2_penalty,pos_cls_ratio,n_mc_smps,,,,test_loss,test_reg_loss,test_acc,test_true_positive,test_auroc,test_aupr,best_model_idx,num_epochs_run
12.01,True,1024-12hours_34feats_negsampled-mimic-nh8-nl3-c1e-03-keeprate0.9_0.5_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,8,3,0.001,1,1,0.9,0.5,0.5,0.000100963090984,5.36635597532113E-06,0.941529426784118,0,0.887971101736034,0.49785265584853,7,12
12.01,True,1024-12hours_34feats_negsampled-mimic-nh64-nl1-c1e-05-keeprate0.7_0.9_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,64,1,1E-05,1,1,0.7,0.9,0.9,7.53990239993038E-05,5.1715802068689E-06,0.941529426784118,0,0.930848107303514,0.61862614416853,17,22
12.01,True,1024-12hours_34feats_negsampled-mimic-nh32-nl1-c1e-04-keeprate0.9_0.5_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,32,1,0.0001,1,1,0.9,0.5,0.7,8.36455619919055E-05,7.20746706180748E-06,0.941529426784118,0,0.916430595646346,0.584743456000352,29,30
12.01,True,1024-12hours_34feats_negsampled-mimic-nh64-nl3-c1e-04-keeprate0.5_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,64,3,0.0001,1,1,0.5,0.9,0.5,0.000103565384762,4.81957168732252E-06,0.941529426784118,0,0.917860821223859,0.564783971227633,18,23
12.01,True,1024-12hours_34feats_negsampled-mimic-nh64-nl2-c1e-03-keeprate0.9_0.5_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,64,2,0.001,1,1,0.9,0.5,0.9,0.00010453225116,4.90662309208087E-06,0.941529426784118,0,0.900921175338613,0.532718811644283,13,18
12.01,True,1024-12hours_34feats_negsampled-mimic-nh4-nl3-c1e-03-keeprate0.7_0.5_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,4,3,0.001,1,1,0.7,0.5,0.7,0.000107289840867,5.86247141842568E-06,0.941529426784118,0,0.890685852679709,0.493729918173499,6,11
12.01,True,1024-12hours_34feats_negsampled-mimic-nh32-nl1-c1e-05-keeprate0.9_0.9_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,32,1,1E-05,1,1,0.9,0.9,0.9,7.45314492738742E-05,4.80186962892139E-06,0.941529426784118,0,0.932520431911446,0.615638999063597,27,30
12.01,True,1024-12hours_34feats_negsampled-mimic-nh8-nl1-c1e-05-keeprate0.9_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,8,1,1E-05,1,1,0.9,0.7,0.9,7.95560439197192E-05,2.83449249792962E-06,0.941529426784118,0,0.933743735557036,0.623998413359327,21,26
12.01,True,1024-12hours_34feats_negsampled-mimic-nh16-nl3-c1e-04-keeprate0.9_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,16,3,0.0001,1,1,0.9,0.9,0.5,9.94970871882188E-05,5.54253023842143E-06,0.941529426784118,0,0.919783402824036,0.579484694998607,12,17
12.01,True,1024-12hours_34feats_negsampled-mimic-nh64-nl1-c1e-04-keeprate0.9_0.5_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,64,1,0.0001,1,1,0.9,0.5,0.5,7.47778583561338E-05,1.23953869906328E-05,0.941529426784118,0,0.909222238669726,0.575132308677329,2,7
12.01,True,1024-12hours_34feats_negsampled-mimic-nh32-nl3-c1e-05-keeprate0.9_0.5_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features-ManyToOneRNN,32,3,1E-05,1,1,0.9,0.5,0.5,8.29321691573609E-05,5.94310843134447E-06,0.941529426784118,0,0.926065716000954,0.596952018518052,9,14
12.01,True,1031-12hours_34feats_6noise_negsampled-mimic-nh32-nl1-c1e-05-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingie_34features_6noise_new-ManyToOneRNN,32,1,1E-05,1,1,0.7,0.7,0.5,6.16136558954598E-05,4.19201996669192E-06,0.941555678481767,0.000363901018923,0.929,0.618,18,23
,(Even improves!!),,,,,,,,,,,,,,,,,
12.01,True,1115-12hours_39feats_negsampled_38cov-mimic-nh32-nl1-c1e-05-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-05,1,1,0.7,0.7,0.5,6.731197865590758e-05,6.036390761201077e-06,0.9416133865079868,0.0,0.9267549324797208,0.5719928626203232,2,3
12.01,True,1115-12hours_39feats_negsampled_38cov-mimic-nh32-nl1-c1e-05-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-05,1,1,0.7,0.7,0.5,9.894468926133217e-05,8.53299813896939e-06,0.9420565086197801,0.009035056017347307,0.8942558659509978,0.5045118151012618,0,1
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl1-c1e-06-keeprate0.9_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,1,1e-06,1,1,0.9,0.9,0.5,8.378755166228642e-05,9.868794195191268e-07,0.9420987107256652,0.009757860498735092,0.932332358568816,0.5980058305763076,5,10
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-06-keeprate0.5_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-06,1,1,0.5,0.9,0.5,8.35267949699777e-05,2.9741902317348613e-06,0.9416133865079868,0.0,0.9321521838724931,0.5915149305294319,8,13
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl2-c1e-06-keeprate0.5_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,2,1e-06,1,1,0.5,0.7,0.5,8.528108279815249e-05,1.6993545597525538e-06,0.9416133865079868,0.0,0.9276091283480729,0.5742160281353066,9,14
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl2-c1e-05-keeprate0.9_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,2,1e-05,1,1,0.9,0.9,0.7,8.298645474848963e-05,5.306090895224955e-06,0.9416133865079868,0.0,0.9345402902595163,0.6006185991705189,12,17
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-05-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-05,1,1,0.9,0.7,0.7,7.827947662915669e-05,6.520609266403389e-06,0.9416133865079868,0.0,0.9282889482831967,0.5839907612443789,5,10
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl2-c1e-05-keeprate0.5_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,2,1e-05,1,1,0.5,0.7,0.7,9.034268644945656e-05,3.5996619558604006e-06,0.9416133865079868,0.0,0.9206583105734583,0.5509642145223523,10,15
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl2-c1e-05-keeprate0.5_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,2,1e-05,1,1,0.5,0.7,0.7,9.677814617770323e-05,3.6255206063558625e-06,0.9416133865079868,0.0,0.9270258221836185,0.5641585359798069,7,12
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl3-c1e-06-keeprate0.5_0.5_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,3,1e-06,1,1,0.5,0.5,0.9,7.40750617714578e-05,6.138281962937255e-06,0.9416133865079868,0.0,0.9299834059809284,0.5834989270202396,9,14
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl3-c1e-06-keeprate0.5_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,3,1e-06,1,1,0.5,0.7,0.9,7.815391809497061e-05,5.931047921692265e-06,0.9416133865079868,0.0,0.9335943346343727,0.59072887159672,13,18
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl3-c1e-05-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,3,1e-05,1,1,0.9,0.7,0.7,9.04759907552335e-05,1.4411695143531574e-05,0.9416133865079868,0.0,0.9304941425689726,0.5832101551630754,13,18
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-05-keeprate0.7_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-05,1,1,0.7,0.7,0.7,8.555537794559697e-05,1.0859784384140907e-05,0.9416133865079868,0.0,0.9328484241877488,0.5926864759731938,19,24
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl2-c1e-05-keeprate0.7_0.5_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,2,1e-05,1,1,0.7,0.5,0.7,7.925938378763788e-05,1.3107768547469289e-05,0.9416133865079868,0.0,0.9345371033694637,0.5984150649492451,12,17
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl2-c1e-05-keeprate0.9_0.5_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,2,1e-05,1,1,0.9,0.5,0.9,8.820058794514545e-05,6.312314887945933e-06,0.9416133865079868,0.0,0.9311993158949733,0.5920787731290668,8,13
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl3-c1e-04-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,3,0.0001,1,1,0.9,0.7,0.5,0.00010869183564292814,4.672792025957659e-06,0.9416133865079868,0.0,0.9207476204338304,0.5493324375801638,8,13
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl3-c1e-06-keeprate0.7_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,3,1e-06,1,1,0.7,0.7,0.7,7.073220900389595e-05,3.775677471310331e-06,0.9416133865079868,0.0,0.9354754460933377,0.6121541877596004,8,13
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl3-c1e-06-keeprate0.7_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,3,1e-06,1,1,0.7,0.7,0.9,9.41179593424572e-05,1.5164773324982624e-06,0.9416133865079868,0.0,0.9352786566449354,0.5911561867883764,20,25
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-06-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,1e-06,1,1,0.9,0.7,0.5,7.057146026317069e-05,4.900525304217858e-06,0.9417610938785845,0.0032526201662450307,0.9400342416960741,0.6237387955854818,12,17
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl1-c1e-04-keeprate0.9_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,1,0.0001,1,1,0.9,0.9,0.5,0.0001007713339665508,8.767557107125163e-06,0.9416133865079868,0.0,0.9178549406692589,0.5456716509222899,10,15
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl1-c1e-06-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,1,1e-06,1,1,0.9,0.7,0.7,8.982020723355099e-05,7.52181882469364e-06,0.9416133865079868,0.0,0.938360152558654,0.615468485344453,9,14
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl3-c1e-06-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,3,1e-06,1,1,0.7,0.9,0.5,7.090104801624684e-05,1.118043571429486e-05,0.9416133865079868,0.0,0.9388180361746926,0.6103949333719745,10,15
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl3-c1e-05-keeprate0.9_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,3,1e-05,1,1,0.9,0.9,0.7,0.00010791298508276535,7.3369737852170855e-06,0.9416133865079868,0.0,0.9320055018923404,0.5920604328648785,27,32
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl2-c1e-05-keeprate0.5_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,2,1e-05,1,1,0.5,0.9,0.5,9.536373444269893e-05,5.343036904516964e-06,0.9416133865079868,0.0,0.930986502909165,0.5789243728012553,16,21
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl3-c1e-04-keeprate0.9_0.5_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,3,0.0001,1,1,0.9,0.5,0.7,9.847925796497042e-05,6.83460208526408e-06,0.9416133865079868,0.0,0.9227259016687868,0.554498584321989,15,20
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl3-c1e-04-keeprate0.5_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,3,0.0001,1,1,0.5,0.7,0.9,0.00010847828635972525,4.9087304484921935e-06,0.9416133865079868,0.0,0.9216233632424247,0.5534076570351985,18,23
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl2-c1e-05-keeprate0.7_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,2,1e-05,1,1,0.7,0.7,0.9,9.559748089376268e-05,4.489583212414801e-06,0.9416133865079868,0.0,0.9350381578048824,0.6018402277526641,16,21
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl3-c1e-05-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,3,1e-05,1,1,0.7,0.9,0.5,0.00010495494367613621,5.31263210440499e-06,0.9416133865079868,0.0,0.9346846600233791,0.5985107647761155,14,19
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-06-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,1e-06,1,1,0.9,0.7,0.5,7.001023427170292e-05,4.906909956640478e-06,0.9418877001962398,0.005782435851102277,0.9367082906632916,0.6110939312316096,10,15
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-05-keeprate0.7_0.5_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-05,1,1,0.7,0.5,0.7,7.817656335734492e-05,9.253574860489393e-06,0.9416133865079868,0.0,0.933516602053112,0.5961387221425721,11,16
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl3-c1e-04-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,3,0.0001,1,1,0.9,0.7,0.5,0.00012139925057458871,5.384702707498606e-06,0.9416133865079868,0.0,0.921573162637617,0.5513472337581179,10,15
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl2-c1e-05-keeprate0.5_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,2,1e-05,1,1,0.5,0.7,0.9,9.709852900903871e-05,3.6121144526360625e-06,0.9416133865079868,0.0,0.9274010207831556,0.5690516921222368,11,16
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-06-keeprate0.7_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-06,1,1,0.7,0.7,0.7,7.3406228551807e-05,3.0767328296549167e-06,0.9416133865079868,0.0,0.9393428930748255,0.6193701091647753,20,25
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-04-keeprate0.9_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,0.0001,1,1,0.9,0.9,0.5,9.103447485647784e-05,5.83235481890919e-06,0.9416133865079868,0.0,0.9256903006324994,0.567282309328038,11,16
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl1-c1e-05-keeprate0.7_0.5_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,1,1e-05,1,1,0.7,0.5,0.5,8.864610310054276e-05,4.115925181663129e-06,0.9428161465257117,0.023491145645103,0.9293489314013452,0.5850609150868029,3,8
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl1-c1e-04-keeprate0.9_0.5_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,1,0.0001,1,1,0.9,0.5,0.9,0.0001036620857990557,1.1331437708647765e-05,0.9416133865079868,0.0,0.9170685603634394,0.5529233778003844,9,14
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl1-c1e-04-keeprate0.5_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,1,0.0001,1,1,0.5,0.7,0.7,8.95608022717215e-05,6.0219048738563885e-06,0.9416133865079868,0.0,0.9134333676119061,0.5416563292698562,2,7
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl3-c1e-05-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,3,1e-05,1,1,0.7,0.9,0.5,8.848048265704173e-05,1.755805185739873e-05,0.9416133865079868,0.0,0.9220337188679312,0.5450896366529678,1,6
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl3-c1e-04-keeprate0.5_0.5_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,3,0.0001,1,1,0.5,0.5,0.9,0.00010315542756073879,4.900601966228864e-06,0.9416133865079868,0.0,0.9213498981102253,0.5500614222631801,17,22
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl1-c1e-06-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,1,1e-06,1,1,0.7,0.9,0.5,6.775524109339504e-05,1.5196330595266074e-06,0.9416133865079868,0.0,0.9287733758182898,0.5827865114436476,4,9
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl3-c1e-06-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,3,1e-06,1,1,0.9,0.7,0.5,6.877433847472403e-05,2.4409332086430657e-06,0.9416133865079868,0.0,0.9379472619990015,0.6023191935726255,11,16
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl1-c1e-05-keeprate0.7_0.5_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,1,1e-05,1,1,0.7,0.5,0.7,9.567728321734797e-05,9.09593375125565e-06,0.9416133865079868,0.0,0.9352573162248873,0.5998787131732215,20,25
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl2-c1e-06-keeprate0.7_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,2,1e-06,1,1,0.7,0.9,0.7,8.57427502275617e-05,2.11532216965058e-06,0.9416133865079868,0.0,0.9365336069744801,0.5964503933424132,7,12
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl3-c1e-04-keeprate0.5_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,3,0.0001,1,1,0.5,0.7,0.7,0.00011566235048296718,4.607012787779296e-06,0.9416133865079868,0.0,0.9195387646017066,0.5462354257010443,22,27
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl3-c1e-06-keeprate0.5_0.5_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,3,1e-06,1,1,0.5,0.5,0.5,7.255939283161181e-05,2.122708277319381e-06,0.9416133865079868,0.0,0.9354459703974116,0.5967843209086094,31,36
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl1-c1e-05-keeprate0.5_0.5_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,1,1e-05,1,1,0.5,0.5,0.7,7.905414763091518e-05,1.749148336996248e-05,0.9416133865079868,0.0,0.9118959017063655,0.5472321737066399,5,10
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl2-c1e-05-keeprate0.5_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,2,1e-05,1,1,0.5,0.7,0.9,9.761029374596376e-05,4.7135697503419275e-06,0.9416133865079868,0.0,0.9269022988111045,0.5824601561337195,10,15
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl1-c1e-04-keeprate0.7_0.5_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,1,0.0001,1,1,0.7,0.5,0.5,9.279607327011987e-05,4.829479016427922e-06,0.9416133865079868,0.0,0.9249820254541727,0.5673271123262076,13,18
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl1-c1e-05-keeprate0.5_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,1,1e-05,1,1,0.5,0.9,0.7,8.620736915913353e-05,2.5846606246986034e-06,0.9416133865079868,0.0,0.9316821358120854,0.5943282322562597,16,21
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-06-keeprate0.9_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-06,1,1,0.9,0.7,0.9,7.719591819190107e-05,2.945579599772029e-06,0.9416133865079868,0.0,0.9383664251033703,0.6086508442799365,15,20
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl3-c1e-06-keeprate0.9_0.9_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,3,1e-06,1,1,0.9,0.9,0.9,0.00010545181088255353,9.86062807465145e-06,0.9419510033550674,0.0068666425731839535,0.9414882896408953,0.615898297020898,15,20
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl2-c1e-05-keeprate0.5_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,2,1e-05,1,1,0.5,0.7,0.5,7.483297702414685e-05,1.072687092983062e-05,0.9416133865079868,0.0,0.9265783698620852,0.5776172260608241,15,20
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl2-c1e-06-keeprate0.5_0.5_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,2,1e-06,1,1,0.5,0.5,0.7,7.87563887494826e-05,9.260910398940091e-06,0.9416133865079868,0.0,0.9385764034982804,0.6108421067723908,15,20
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-06-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-06,1,1,0.7,0.9,0.5,7.371066850489906e-05,3.3456892570561e-06,0.9416133865079868,0.0,0.9397757391544017,0.6229568510963742,16,21
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl3-c1e-06-keeprate0.5_0.5_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,3,1e-06,1,1,0.5,0.5,0.7,7.2716899310681e-05,1.263770849969719e-05,0.9416133865079868,0.0,0.9342806822273938,0.5889516985008382,11,16
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl2-c1e-04-keeprate0.5_0.5_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,2,0.0001,1,1,0.5,0.5,0.9,0.00012513092320655058,7.270029838654645e-06,0.9416133865079868,0.0,0.904572950739799,0.5167774153773765,1,6
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-06-keeprate0.9_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-06,1,1,0.9,0.9,0.7,7.618549127959516e-05,3.4254232903342335e-06,0.9416133865079868,0.0,0.941480202958004,0.614445350787248,13,18
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-05-keeprate0.7_0.5_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-05,1,1,0.7,0.5,0.5,8.736154287408144e-05,4.644416460040622e-06,0.9416133865079868,0.0,0.9357460685358078,0.598944831796981,21,26
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl1-c1e-05-keeprate0.7_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,1,1e-05,1,1,0.7,0.9,0.7,8.295547829463806e-05,2.9828567335332622e-06,0.9416133865079868,0.0,0.933696505438592,0.6033080780181164,21,26
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl2-c1e-04-keeprate0.9_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,2,0.0001,1,1,0.9,0.7,0.9,0.00010888045550528422,4.619609372190101e-06,0.9416133865079868,0.0,0.9259151606296252,0.5752068722503414,13,18
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-04-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,0.0001,1,1,0.7,0.7,0.5,0.00010070446749755268,4.492520845258221e-06,0.9416133865079868,0.0,0.9233569504427988,0.5539685569755092,23,28
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl3-c1e-04-keeprate0.7_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,3,0.0001,1,1,0.7,0.7,0.7,0.00011185670749999989,6.071283983511636e-06,0.9416133865079868,0.0,0.9221781615212741,0.5542757116715842,15,20
